created_at,user/id,user/id_str,user/name,user/screen_name,user/location,user/description,user/url,user/protected,user/followers_count,user/friends_count,user/listed_count,user/created_at,user/favourites_count,user/utc_offset,user/time_zone,user/geo_enabled,user/verified,user/statuses_count,user/lang,user/contributors_enabled,user/is_translator,user/is_translation_enabled,user/profile_background_color,user/profile_background_image_url,user/profile_background_image_url_https,user/profile_background_tile,user/profile_image_url,user/profile_image_url_https,user/profile_banner_url,user/profile_link_color,user/profile_sidebar_border_color,user/profile_sidebar_fill_color,user/profile_text_color,user/profile_use_background_image,user/has_extended_profile,user/default_profile,user/default_profile_image,user/following,user/follow_request_sent,user/notifications,user/translator_type,label,user/entities/url/urls/0/url,user/entities/url/urls/0/expanded_url,user/entities/url/urls/0/display_url,user/entities/url/urls/0/indices/0,user/entities/url/urls/0/indices/1,user/entities/description/urls/0/url,user/entities/description/urls/0/expanded_url,user/entities/description/urls/0/display_url,user/entities/description/urls/0/indices/0,user/entities/description/urls/0/indices/1,user/entities/description/urls/1/url,user/entities/description/urls/1/expanded_url,user/entities/description/urls/1/display_url,user/entities/description/urls/1/indices/0,user/entities/description/urls/1/indices/1,user/entities/description/urls/2/url,user/entities/description/urls/2/expanded_url,user/entities/description/urls/2/display_url,user/entities/description/urls/2/indices/0,user/entities/description/urls/2/indices/1,user/entities/description/urls/3/url,user/entities/description/urls/3/expanded_url,user/entities/description/urls/3/display_url,user/entities/description/urls/3/indices/0,user/entities/description/urls/3/indices/1,user/entities/description/urls/4/url,user/entities/description/urls/4/expanded_url,user/entities/description/urls/4/display_url,user/entities/description/urls/4/indices/0,user/entities/description/urls/4/indices/1
Mon Jan 21 16:23:04 +0000 2019,2214647953,2214647953,Ahmet Dönmez,AhmettDonmez,,"Turkish Journalist / in Exile, 
Patreon: https://t.co/hy2nL6G6Jc",https://t.co/xL9JVCqMSa,false,97456,1474,296,Mon Nov 25 20:33:50 +0000 2013,2488,,,false,false,15335,tr,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/624535857324785664/o8IGzS43_normal.jpg,https://pbs.twimg.com/profile_images/624535857324785664/o8IGzS43_normal.jpg,https://pbs.twimg.com/profile_banners/2214647953/1418294404,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,human,https://t.co/xL9JVCqMSa,http://www.ahmetdonmez.net,ahmetdonmez.net,0,23,https://t.co/hy2nL6G6Jc,https://www.patreon.com/ahmetdonmez,patreon.com/ahmetdonmez,41,64,,,,,,,,,,,,,,,,,,,,
Sun Oct 21 22:48:56 +0000 2018,1422608701,1422608701,b,ba_rooke,,,,false,971,786,5,Sun May 12 08:20:06 +0000 2013,27180,,,true,false,31847,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/821183295358517248/_y23Zo4i_normal.jpg,https://pbs.twimg.com/profile_images/821183295358517248/_y23Zo4i_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Jan 20 13:49:05 +0000 2019,128154362,128154362,공지영,congjee,서울,소설가 허락없이 기사금지함 페이스북 계정은 jiyoung gong 나머지는 다 사칭 계정임,,false,851737,2258,11474,Wed Mar 31 07:41:07 +0000 2010,64522,,,false,false,86196,en,false,false,false,9AE4E8,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,false,http://pbs.twimg.com/profile_images/1079971108525228032/tBB2NLiI_normal.jpg,https://pbs.twimg.com/profile_images/1079971108525228032/tBB2NLiI_normal.jpg,https://pbs.twimg.com/profile_banners/128154362/1528729414,0084B4,BDDCAD,DDFFCC,333333,true,false,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 22:37:04 +0000 2019,2265168248,2265168248,Brian,BrianAabye,"San Isidro, Bs. As. Argentina.",Club Atlético River Plate // 22 ⚠️ // 09-12-18 🏆,https://t.co/GfPzkSsZkp,false,1029,543,6,Sat Dec 28 01:31:35 +0000 2013,32973,,,true,false,59623,es,false,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1077659877588250635/dsOdyKhg_normal.jpg,https://pbs.twimg.com/profile_images/1077659877588250635/dsOdyKhg_normal.jpg,https://pbs.twimg.com/profile_banners/2265168248/1544403967,7B241C,FFFFFF,DDEEF6,333333,true,true,false,false,false,false,false,regular,human,https://t.co/GfPzkSsZkp,https://www.instagram.com/brianaabye/,instagram.com/brianaabye/,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Apr 14 17:13:26 +0000 2018,1063700869,1063700869,James Inked Up  ,JamesPostss,,I Love Bad Bitches & That's My Fucking Problem,,false,92306,79755,95,Sat Jan 05 18:38:24 +0000 2013,42,,,false,false,344,en,false,false,false,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,http://pbs.twimg.com/profile_images/378800000517337025/d1577cb839384ec8d4f055db6ae4879d_normal.jpeg,https://pbs.twimg.com/profile_images/378800000517337025/d1577cb839384ec8d4f055db6ae4879d_normal.jpeg,https://pbs.twimg.com/profile_banners/1063700869/1359063846,009999,EEEEEE,EFEFEF,333333,true,false,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 18:59:00 +0000 2019,1491180668,1491180668,Cami,CamiBee__,"Houston, TX",,,false,1333,769,12,Fri Jun 07 19:53:48 +0000 2013,23585,,,true,false,42708,en,false,false,false,000000,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,false,http://pbs.twimg.com/profile_images/1050157525520314368/AJUzFmvP_normal.jpg,https://pbs.twimg.com/profile_images/1050157525520314368/AJUzFmvP_normal.jpg,https://pbs.twimg.com/profile_banners/1491180668/1526254680,F58EA8,000000,000000,000000,false,false,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Jan 20 09:55:40 +0000 2019,348093624,348093624,Amanda ۞,araujjo97,Rio de Janeiro,"Se ame ao ponto de não querer o que te faz mal
 Estudante de Marketing
Snap: araujjo97

      29° EAC",https://t.co/EKLOQP7iMO,false,947,713,5,Wed Aug 03 21:32:40 +0000 2011,12891,,,true,false,51464,pt,false,false,false,F4F0F5,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,false,http://pbs.twimg.com/profile_images/1073033818586669056/74d3CSCb_normal.jpg,https://pbs.twimg.com/profile_images/1073033818586669056/74d3CSCb_normal.jpg,https://pbs.twimg.com/profile_banners/348093624/1522293080,ABB8C2,FFFFFF,7AC3EE,3D1957,false,true,false,false,false,false,false,none,human,https://t.co/EKLOQP7iMO,http://Instagram.com/manndita,Instagram.com/manndita,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 16:03:56 +0000 2019,1668972426,1668972426,Ai(diota)len,AilenPohOk,,"Dieciséis años siendo una idiota.        
Aguante el rock, la pizza y el fernet.",,false,1539,1747,1,Tue Aug 13 23:39:14 +0000 2013,84980,,,false,false,24612,es,false,false,false,E5DAEB,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,true,http://pbs.twimg.com/profile_images/1053293828122251265/Z1c_oiKS_normal.jpg,https://pbs.twimg.com/profile_images/1053293828122251265/Z1c_oiKS_normal.jpg,https://pbs.twimg.com/profile_banners/1668972426/1541996288,981CEB,FFFFFF,DDEEF6,333333,true,true,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 06:14:07 +0000 2019,1368178176,1368178176,く,bonyon_aaa,健斗,うーくんだけの,https://t.co/9tHObigk0S,false,1718,846,0,Sat Apr 20 23:10:16 +0000 2013,17683,,,false,false,19896,ja,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/902567862467944448/-iJH-RcL_normal.jpg,https://pbs.twimg.com/profile_images/902567862467944448/-iJH-RcL_normal.jpg,https://pbs.twimg.com/profile_banners/1368178176/1546256422,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,human,https://t.co/9tHObigk0S,http://Instagram.com/kuruchan___gram,Instagram.com/kuruchan___gram,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 19:01:38 +0000 2019,101825544,101825544,Basketmouth,basket_mouth,"ÜT: 6.424594,3.419401","Eze Gburugburu 1 of Isiukwato L.G.A. Abia State A.K.A Bobby Sparkle A.K.A The Green Baby Hustler, A.K.A The Emperor A.K.A The Mafia Boss. info@basketmouth.tv",https://t.co/STxslCHAIQ,false,1641717,3665,1459,Mon Jan 04 18:12:56 +0000 2010,188,,,true,true,8779,en,false,false,false,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,false,http://pbs.twimg.com/profile_images/1061270442432966656/bdfUeXyN_normal.jpg,https://pbs.twimg.com/profile_images/1061270442432966656/bdfUeXyN_normal.jpg,,2FC2EF,181A1E,252429,666666,true,true,false,false,false,false,false,none,human,https://t.co/STxslCHAIQ,http://www.basketmouth.tv,basketmouth.tv,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 16:06:49 +0000 2019,1607241085,1607241085,Adanacity,bizadanaliyik,"Adana, Türkiye",Kardan adam yapmayı bilmeyenlerin şehri Adana'nın en fiyakalı mizah sayfası.,https://t.co/6MCBdVklA8,false,336987,8265,57,Sat Jul 20 02:14:35 +0000 2013,33618,,,true,false,11881,tr,false,false,false,080808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1063807634560770048/dgWQOPc0_normal.jpg,https://pbs.twimg.com/profile_images/1063807634560770048/dgWQOPc0_normal.jpg,https://pbs.twimg.com/profile_banners/1607241085/1521710693,1F001F,000000,DDEEF6,707070,true,true,false,false,false,false,false,regular,human,https://t.co/6MCBdVklA8,https://www.instagram.com/bizadanaliyik/,instagram.com/bizadanaliyik/,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Jan 13 21:48:29 +0000 2019,70179948,70179948,Lalit Kumar Modi,LalitKModi,Everywhere,Founder @IPL President Modi Enterprises https://t.co/YOalv3Lqxu & soon https://t.co/sT2JRV4Tq4 cutting edge #cancer care for all,https://t.co/3zeugCgKlK,false,4052414,2789,5200,Sun Aug 30 18:27:19 +0000 2009,8759,,,true,true,22191,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1079243023148613632/EkrI3Vt0_normal.jpg,https://pbs.twimg.com/profile_images/1079243023148613632/EkrI3Vt0_normal.jpg,https://pbs.twimg.com/profile_banners/70179948/1526584775,137CC2,FFFFFF,DDEEF6,333333,true,true,false,false,false,false,false,none,human,https://t.co/3zeugCgKlK,http://www.lalitmodi.com,lalitmodi.com,0,23,https://t.co/YOalv3Lqxu,http://modi.com,modi.com,40,63,https://t.co/sT2JRV4Tq4,http://ion.care,ion.care,71,94,,,,,,,,,,,,,,,
Fri Jan 18 12:47:05 +0000 2019,2610663146,2610663146,‏عبدالإله بن عباس,a_a_3tb,"الرياض, المملكة العربية السعودية",✨( لا إله إلا أنت سبحانك إني كنت من الظالمين )✨,,false,111037,313,77,Mon Jul 07 23:39:37 +0000 2014,271,,,false,false,2957,ar,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1022847301059059712/U5cF9E2d_normal.jpg,https://pbs.twimg.com/profile_images/1022847301059059712/U5cF9E2d_normal.jpg,https://pbs.twimg.com/profile_banners/2610663146/1535247009,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 13:18:54 +0000 2019,624995677,624995677,Elias Jaua,JauaMiranda,Venezuela,"Orgulloso de ser de Izquierda. Venezolano, Bolivariano, Socialista Y Chavista. https://t.co/3xnsZ2duN4",https://t.co/XHRLa3AXrQ,false,1456793,2669,2917,Mon Jul 02 20:53:46 +0000 2012,150,,,true,false,28646,es,false,false,false,B70F10,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/985672548720443393/UZfh77Ix_normal.jpg,https://pbs.twimg.com/profile_images/985672548720443393/UZfh77Ix_normal.jpg,https://pbs.twimg.com/profile_banners/624995677/1497120809,B70F10,C0DEED,DDEEF6,333333,false,true,false,false,false,false,false,none,human,https://t.co/XHRLa3AXrQ,https://eliasjauavzla.wordpress.com,eliasjauavzla.wordpress.com,0,23,https://t.co/3xnsZ2duN4,https://www.facebook.com/eliasjauamilanovzla/,facebook.com/eliasjauamilan…,79,102,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 18:42:38 +0000 2019,81856710,81856710,Eamonn Holmes,EamonnHolmes,Usually at an Airport,TV Presenter & Radio host Listen to me on @talkRADIO | Mon - Thu | 4-7PM Watch me on ITV’s @ThisMorning every Friday alongside my wife @RuthieeL,https://t.co/FEYyT9a2NO,false,984211,8394,2329,Mon Oct 12 14:40:26 +0000 2009,19605,,,false,true,47936,en,false,false,false,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,http://pbs.twimg.com/profile_images/1050617740124246016/B2TNUvRa_normal.jpg,https://pbs.twimg.com/profile_images/1050617740124246016/B2TNUvRa_normal.jpg,https://pbs.twimg.com/profile_banners/81856710/1546285846,009999,FFFFFF,EFEFEF,333333,true,false,false,false,false,false,false,none,human,https://t.co/FEYyT9a2NO,http://officialeamonnholmes.com,officialeamonnholmes.com,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 06:04:54 +0000 2019,251277482,251277482,Roman Lepokhin,Casperenush,Ukraine,dude with a mouth and a microphone,https://t.co/AoZCP2rE6T,false,116615,393,478,Sat Feb 12 20:18:34 +0000 2011,10915,,,true,true,25078,ru,false,false,false,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,false,http://pbs.twimg.com/profile_images/1521261900/Casper_normal.jpg,https://pbs.twimg.com/profile_images/1521261900/Casper_normal.jpg,https://pbs.twimg.com/profile_banners/251277482/1466175176,2FC2EF,181A1E,252429,666666,true,true,false,false,false,false,false,none,human,https://t.co/AoZCP2rE6T,http://instagram.com/casperenush,instagram.com/casperenush,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Nov 20 22:47:33 +0000 2017,135416747,135416747,Bondan Winarno,PakBondan,"Ubud, Indonesia",On My Honor I Will Do My Best                                       Celebrating Culinary Culture                        IG @maknyusbw,https://t.co/NRJg2o0OcS,false,1258381,392,1266,Wed Apr 21 07:16:00 +0000 2010,192,,,true,true,44937,en,false,false,false,C40000,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,false,http://pbs.twimg.com/profile_images/624421201448808448/311UMf30_normal.jpg,https://pbs.twimg.com/profile_images/624421201448808448/311UMf30_normal.jpg,https://pbs.twimg.com/profile_banners/135416747/1397357492,E6BC00,FFFFFF,FFFFFF,333333,false,true,false,false,false,false,false,regular,human,https://t.co/NRJg2o0OcS,http://www.bondanwinarno.com,bondanwinarno.com,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Jan 15 15:49:11 +0000 2019,1378044421,1378044421,"Dana Love, PhD",DanaFLove,"Scottsdale, AZ","#BigData, #blockchain, #fintech and #crypto make me happy at work; at home, Billions, GoT, The Newsroom, and ADV bikes. President / CTO / Founder @ Radpay.",https://t.co/KCogL4ldyr,false,21332,828,108,Wed Apr 24 21:27:47 +0000 2013,1187,,,true,false,1710,en,false,false,false,022330,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/992048477910716417/Oa3tU8dW_normal.jpg,https://pbs.twimg.com/profile_images/992048477910716417/Oa3tU8dW_normal.jpg,https://pbs.twimg.com/profile_banners/1378044421/1372851132,0084B4,FFFFFF,DDEEF6,333333,true,true,false,false,false,false,false,none,human,https://t.co/KCogL4ldyr,http://www.linkedin.com/in/danalove,linkedin.com/in/danalove,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Jan 19 13:35:43 +0000 2019,365728243,365728243,Absorta,_CinFiltro,Buenos Aires,,https://t.co/hTs0bm1MwZ,false,937,450,15,Wed Aug 31 22:41:34 +0000 2011,45470,,,true,false,40282,es,false,false,false,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,true,http://pbs.twimg.com/profile_images/714258777860648961/q--OVQwK_normal.jpg,https://pbs.twimg.com/profile_images/714258777860648961/q--OVQwK_normal.jpg,https://pbs.twimg.com/profile_banners/365728243/1455371997,2FC2EF,FFFFFF,252429,666666,true,true,false,false,false,false,false,none,human,https://t.co/hTs0bm1MwZ,http://es.favstar.fm/users/_CinFiltro,es.favstar.fm/users/_CinFilt…,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Oct 25 19:30:33 +0000 2018,726969781,726969781,عبدالله ع.إلعُتيبي.,6G5,SnapChat: QST 🏴فعل إلتنبّيهات,حط نفسك مظلوم ! وجرب الشعور..,https://t.co/JvfWztm4E1,false,99948,2016,74,Mon Jul 30 22:18:11 +0000 2012,402,,,true,false,48314,ar,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1014452744898433024/3ndQ_1rD_normal.jpg,https://pbs.twimg.com/profile_images/1014452744898433024/3ndQ_1rD_normal.jpg,https://pbs.twimg.com/profile_banners/726969781/1531147571,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,human,https://t.co/JvfWztm4E1,http://Instagram.com/2td,Instagram.com/2td,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 08:44:39 +0000 2019,156845052,156845052,Grand City Surabaya,GrandCitySBY,"Surabaya, East Java, Indonesia","Towering above Surabaya, the iconic Grand City Mall & Convex set to change the face of Surabaya's luxury market.Grand City Surabaya, My City - My Destination",https://t.co/THv9zT5fWd,false,178552,351,80,Fri Jun 18 02:58:21 +0000 2010,720,,,true,false,16788,en,false,false,false,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,http://pbs.twimg.com/profile_images/1069897449127370752/bVhTWbLp_normal.jpg,https://pbs.twimg.com/profile_images/1069897449127370752/bVhTWbLp_normal.jpg,https://pbs.twimg.com/profile_banners/156845052/1408503435,009999,EEEEEE,EFEFEF,333333,true,false,false,false,false,false,false,none,human,https://t.co/THv9zT5fWd,http://www.grandcitysurabaya.com,grandcitysurabaya.com,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 21:27:02 +0000 2019,33612908,33612908,AKA,akaworldwide,,https://t.co/PBx6vOAxTt,,false,3626000,7,1688,Mon Apr 20 18:36:09 +0000 2009,168,,,true,true,1076,en,false,false,false,131516,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,true,http://pbs.twimg.com/profile_images/1060895170043043840/GRuAXOFh_normal.jpg,https://pbs.twimg.com/profile_images/1060895170043043840/GRuAXOFh_normal.jpg,https://pbs.twimg.com/profile_banners/33612908/1547839366,009999,FFFFFF,EFEFEF,333333,true,false,false,false,false,false,false,none,human,,,,,,https://t.co/PBx6vOAxTt,https://youtu.be/C1CRoYZeD0Q,youtu.be/C1CRoYZeD0Q,0,23,,,,,,,,,,,,,,,,,,,,
Sat Aug 18 19:52:54 +0000 2018,535837673,535837673,رتويت الهلال+56,a2010ab,,تبادل رتويت 5/5 من المفضلة وعطني تم,,false,75716,36010,39,Sun Mar 25 00:15:25 +0000 2012,416,,,false,false,6534,ar,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/915250272376639488/oYHZLR0A_normal.jpg,https://pbs.twimg.com/profile_images/915250272376639488/oYHZLR0A_normal.jpg,https://pbs.twimg.com/profile_banners/535837673/1434094434,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Jan 19 03:19:47 +0000 2019,541170773,541170773,ANDRY HENNEMANN,_AndryHennemann,~rincao~,"Agradeço a Deus por ter mandado esse anjo . Bom morena, sem essas de falsas promessas, to contigo até depois do fim ! Te amo Hennemann / @_LeoonardoAlves ♡",https://t.co/BdeY8m40lr,false,993,341,1,Fri Mar 30 22:21:27 +0000 2012,657,,,true,false,101452,pt,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,true,http://pbs.twimg.com/profile_images/795351723586060288/nQX2FxD2_normal.jpg,https://pbs.twimg.com/profile_images/795351723586060288/nQX2FxD2_normal.jpg,https://pbs.twimg.com/profile_banners/541170773/1462059562,0084B4,FFFFFF,7AC3EE,3D1957,true,false,false,false,false,false,false,none,human,https://t.co/BdeY8m40lr,https://www.facebook.com/andriele.hennemann,facebook.com/andriele.henne…,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Oct 16 18:55:06 +0000 2017,82789484,82789484,joe mande,JoeMande,H✡LLYW✡✡D,twitter is trash. facebook’s the devil. i bought 1M followers for like $400. none of this shit matters. antarctica is melting. watch my special on Netflix 😜,https://t.co/Wd84wtrgvw,false,578484,809,2129,Fri Oct 16 03:40:44 +0000 2009,48252,,,true,true,11846,en,false,false,false,A1A1A1,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,http://pbs.twimg.com/profile_images/916199854409256960/OXQbBj45_normal.jpg,https://pbs.twimg.com/profile_images/916199854409256960/OXQbBj45_normal.jpg,https://pbs.twimg.com/profile_banners/82789484/1432484988,110F1A,000000,EFEFEF,333333,true,true,false,false,false,false,false,none,human,https://t.co/Wd84wtrgvw,http://trumpprisoncamp.com,trumpprisoncamp.com,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 21:47:33 +0000 2019,544696041,544696041,Shane Johnson,AlwaysaGoodday1,Eugene Oregon,"I mentor, advise and work to build community. Managing Director at Coast to Crest Fund. 

My opinions are my own since there are very few worth stealing.",https://t.co/xCH8iLw7GX,false,1361,1258,269,Tue Apr 03 21:39:12 +0000 2012,21303,,,true,false,38947,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/716099288225329153/1zjQxY06_normal.jpg,https://pbs.twimg.com/profile_images/716099288225329153/1zjQxY06_normal.jpg,https://pbs.twimg.com/profile_banners/544696041/1524002528,0074B3,FFFFFF,DDEEF6,333333,true,true,false,false,false,false,false,none,human,https://t.co/xCH8iLw7GX,http://c2fund.net,c2fund.net,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 07 01:54:52 +0000 2019,4855688674,4855688674,Abby 💖,Abbypatato,United States,💕 iM bOrEd,,false,2066,1885,3,Thu Jan 28 01:16:33 +0000 2016,4241,,,false,false,2511,en,false,false,false,F5F8FA,,,false,http://pbs.twimg.com/profile_images/929357755546263552/Z7Jnpsit_normal.jpg,https://pbs.twimg.com/profile_images/929357755546263552/Z7Jnpsit_normal.jpg,https://pbs.twimg.com/profile_banners/4855688674/1492449714,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 22:58:13 +0000 2019,114023501,114023501,crys. 🇬🇭✨,cuteass_CRYSTAL,718➡️203,west african goddess 💅🏾 | 21 ♉️ | snap: cuteass_crystal | ig: crystalove425 ••Philippians 4:13•• 🌹,,false,1602,1269,14,Sat Feb 13 20:59:56 +0000 2010,20325,,,true,false,66801,en,false,false,false,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,true,http://pbs.twimg.com/profile_images/1077710846158094336/x6aTiitq_normal.jpg,https://pbs.twimg.com/profile_images/1077710846158094336/x6aTiitq_normal.jpg,https://pbs.twimg.com/profile_banners/114023501/1504922667,FF0000,65B0DA,7AC3EE,3D1957,true,true,false,false,false,false,false,regular,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Jan 17 15:55:11 +0000 2019,136469272,136469272,Arianne,ArianneMusic,,(21) 99497-9778 contato@ariannemusic.com,https://t.co/pXEpWtzKZk,false,98031,180,226,Sat Apr 24 01:34:29 +0000 2010,188,,,false,true,5708,pt,false,false,false,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,http://pbs.twimg.com/profile_images/1071933904993640449/Bk0185z1_normal.jpg,https://pbs.twimg.com/profile_images/1071933904993640449/Bk0185z1_normal.jpg,https://pbs.twimg.com/profile_banners/136469272/1544403938,FF1755,828082,D4D2D4,333333,true,true,false,false,false,false,false,none,human,https://t.co/pXEpWtzKZk,http://arianne.com.br,arianne.com.br,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 23:04:01 +0000 2019,54311364,54311364,Brookings FP,BrookingsFP,"Washington, D.C.","Helping policymakers and the public engage the challenges facing the U.S. and international community in the 21st century.

Newsletter: https://t.co/5yKfZ7O9ZK",https://t.co/DX4K2q1iqy,false,151835,1037,3595,Mon Jul 06 19:50:05 +0000 2009,464,,,true,false,43566,en,false,false,false,287EC4,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/449922644800839680/Ld9Xcj1G_normal.png,https://pbs.twimg.com/profile_images/449922644800839680/Ld9Xcj1G_normal.png,https://pbs.twimg.com/profile_banners/54311364/1544802392,053769,FFFFFF,EFEFEF,000000,true,false,false,false,false,false,false,regular,human,https://t.co/DX4K2q1iqy,http://www.brookings.edu/FP,brookings.edu/FP,0,23,https://t.co/5yKfZ7O9ZK,https://brook.gs/2zLsesa,brook.gs/2zLsesa,136,159,,,,,,,,,,,,,,,,,,,,
Thu Oct 25 21:43:02 +0000 2018,1012481676524576800,1012481676524576770,Saltzman.,CamzEyes,Mystic Falls.,“How on earth do you always do that? It's like she appears out of smoke.”,,false,1,8,0,Thu Jun 28 23:43:37 +0000 2018,2,,,false,false,15,en,false,false,false,F5F8FA,,,false,http://pbs.twimg.com/profile_images/1085975168974053383/-Qz0iOfu_normal.jpg,https://pbs.twimg.com/profile_images/1085975168974053383/-Qz0iOfu_normal.jpg,https://pbs.twimg.com/profile_banners/1012481676524576770/1547751633,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
